dateTime,close
2019-07-16 00-00-00,9439.59000000
2019-07-17 00-00-00,9667.92000000
2019-07-18 00-00-00,10627.16000000
2019-07-19 00-00-00,10504.29000000
2019-07-20 00-00-00,10740.23000000
2019-07-21 00-00-00,10589.45000000
2019-07-22 00-00-00,10340.31000000
2019-07-23 00-00-00,9864.91000000
2019-07-24 00-00-00,9763.28000000
2019-07-25 00-00-00,9879.87000000
2019-07-26 00-00-00,9824.00000000
2019-07-27 00-00-00,9476.52000000
2019-07-28 00-00-00,9541.54000000
2019-07-29 00-00-00,9507.64000000
2019-07-30 00-00-00,9574.21000000
2019-07-31 00-00-00,10080.53000000
2019-08-01 00-00-00,10374.99000000
2019-08-02 00-00-00,10523.75000000
2019-08-03 00-00-00,10816.86000000
2019-08-04 00-00-00,10929.23000000
2019-08-05 00-00-00,11828.80000000
2019-08-06 00-00-00,11481.69000000
2019-08-07 00-00-00,11975.03000000
2019-08-08 00-00-00,11999.77000000
2019-08-09 00-00-00,11879.99000000
2019-08-10 00-00-00,11309.31000000
2019-08-11 00-00-00,11549.97000000
2019-08-12 00-00-00,11396.08000000
2019-08-13 00-00-00,10892.71000000
2019-08-14 00-00-00,10050.37000000
2019-08-15 00-00-00,10293.93000000
2019-08-16 00-00-00,10331.54000000
2019-08-17 00-00-00,10216.02000000
2019-08-18 00-00-00,10306.78000000
2019-08-19 00-00-00,10915.54000000
2019-08-20 00-00-00,10760.51000000
2019-08-21 00-00-00,10142.57000000
2019-08-22 00-00-00,10099.88000000
2019-08-23 00-00-00,10389.55000000
2019-08-24 00-00-00,10134.35000000
2019-08-25 00-00-00,10142.69000000
2019-08-26 00-00-00,10372.25000000
2019-08-27 00-00-00,10185.05000000
2019-08-28 00-00-00,9721.00000000
2019-08-29 00-00-00,9498.44000000
2019-08-30 00-00-00,9584.54000000
2019-08-31 00-00-00,9587.47000000
2019-09-01 00-00-00,9724.98000000
2019-09-02 00-00-00,10340.00000000
2019-09-03 00-00-00,10615.28000000
2019-09-04 00-00-00,10567.02000000
2019-09-05 00-00-00,10564.49000000
2019-09-06 00-00-00,10298.73000000
2019-09-07 00-00-00,10455.88000000
2019-09-08 00-00-00,10381.18000000
2019-09-09 00-00-00,10303.12000000
2019-09-10 00-00-00,10098.15000000
2019-09-11 00-00-00,10158.33000000
2019-09-12 00-00-00,10415.01000000
2019-09-13 00-00-00,10342.06000000
2019-09-14 00-00-00,10335.02000000
2019-09-15 00-00-00,10302.01000000
2019-09-16 00-00-00,10251.31000000
2019-09-17 00-00-00,10187.82000000
2019-09-18 00-00-00,10156.99000000
2019-09-19 00-00-00,10244.29000000
2019-09-20 00-00-00,10168.59000000
2019-09-21 00-00-00,9986.39000000
2019-09-22 00-00-00,10028.87000000
2019-09-23 00-00-00,9702.25000000
2019-09-24 00-00-00,8493.14000000
2019-09-25 00-00-00,8430.05000000
2019-09-26 00-00-00,8063.73000000
2019-09-27 00-00-00,8177.91000000
2019-09-28 00-00-00,8198.81000000
2019-09-29 00-00-00,8043.82000000
2019-09-30 00-00-00,8289.34000000
2019-10-01 00-00-00,8292.44000000
2019-10-02 00-00-00,8359.94000000
2019-10-03 00-00-00,8223.96000000
2019-10-04 00-00-00,8137.13000000
2019-10-05 00-00-00,8126.19000000
2019-10-06 00-00-00,7854.25000000
2019-10-07 00-00-00,8190.09000000
2019-10-08 00-00-00,8168.39000000
2019-10-09 00-00-00,8560.74000000
2019-10-10 00-00-00,8558.03000000
2019-10-11 00-00-00,8258.50000000
2019-10-12 00-00-00,8300.09000000
2019-10-13 00-00-00,8275.01000000
2019-10-14 00-00-00,8348.20000000
2019-10-15 00-00-00,8159.29000000
2019-10-16 00-00-00,7991.74000000
2019-10-17 00-00-00,8070.58000000
2019-10-18 00-00-00,7947.01000000
2019-10-19 00-00-00,7948.01000000
2019-10-20 00-00-00,8223.35000000
2019-10-21 00-00-00,8197.27000000
2019-10-22 00-00-00,8020.00000000
2019-10-23 00-00-00,7466.62000000
2019-10-24 00-00-00,7412.41000000
2019-10-25 00-00-00,8655.02000000
2019-10-26 00-00-00,9230.00000000
2019-10-27 00-00-00,9529.93000000
2019-10-28 00-00-00,9205.14000000
2019-10-29 00-00-00,9407.62000000
2019-10-30 00-00-00,9154.72000000
2019-10-31 00-00-00,9140.85000000
2019-11-01 00-00-00,9231.61000000
2019-11-02 00-00-00,9289.52000000
2019-11-03 00-00-00,9194.71000000
2019-11-04 00-00-00,9393.35000000
2019-11-05 00-00-00,9308.66000000
2019-11-06 00-00-00,9339.05000000
2019-11-07 00-00-00,9216.20000000
2019-11-08 00-00-00,8773.73000000
2019-11-09 00-00-00,8809.41000000
2019-11-10 00-00-00,9039.47000000
2019-11-11 00-00-00,8733.27000000
2019-11-12 00-00-00,8821.94000000
2019-11-13 00-00-00,8777.12000000
2019-11-14 00-00-00,8646.68000000
2019-11-15 00-00-00,8471.73000000
2019-11-16 00-00-00,8491.02000000
2019-11-17 00-00-00,8502.40000000
2019-11-18 00-00-00,8187.17000000
2019-11-19 00-00-00,8133.64000000
2019-11-20 00-00-00,8098.01000000
2019-11-21 00-00-00,7627.74000000
2019-11-22 00-00-00,7268.23000000
2019-11-23 00-00-00,7311.57000000
2019-11-24 00-00-00,6903.28000000
2019-11-25 00-00-00,7109.57000000
2019-11-26 00-00-00,7156.14000000
2019-11-27 00-00-00,7508.52000000
2019-11-28 00-00-00,7419.49000000
2019-11-29 00-00-00,7739.68000000
2019-11-30 00-00-00,7541.89000000
2019-12-01 00-00-00,7390.89000000
2019-12-02 00-00-00,7294.28000000
2019-12-03 00-00-00,7292.71000000
2019-12-04 00-00-00,7194.32000000
2019-12-05 00-00-00,7389.00000000
2019-12-06 00-00-00,7527.47000000
2019-12-07 00-00-00,7488.21000000
2019-12-08 00-00-00,7510.11000000
2019-12-09 00-00-00,7338.64000000
2019-12-10 00-00-00,7224.13000000
2019-12-11 00-00-00,7210.00000000
2019-12-12 00-00-00,7198.08000000
2019-12-13 00-00-00,7258.48000000
2019-12-14 00-00-00,7064.05000000
2019-12-15 00-00-00,7118.59000000
2019-12-16 00-00-00,6891.72000000
2019-12-17 00-00-00,6623.82000000
2019-12-18 00-00-00,7277.83000000
2019-12-19 00-00-00,7150.30000000
2019-12-20 00-00-00,7187.83000000
2019-12-21 00-00-00,7132.75000000
2019-12-22 00-00-00,7501.44000000
2019-12-23 00-00-00,7317.09000000
2019-12-24 00-00-00,7255.77000000
2019-12-25 00-00-00,7204.63000000
2019-12-26 00-00-00,7202.00000000
2019-12-27 00-00-00,7254.74000000
2019-12-28 00-00-00,7316.14000000
2019-12-29 00-00-00,7388.24000000
2019-12-30 00-00-00,7246.00000000
2019-12-31 00-00-00,7195.23000000
2020-01-01 00-00-00,7200.85000000
2020-01-02 00-00-00,6965.71000000
2020-01-03 00-00-00,7344.96000000
2020-01-04 00-00-00,7354.11000000
2020-01-05 00-00-00,7358.75000000
2020-01-06 00-00-00,7758.00000000
2020-01-07 00-00-00,8145.28000000
2020-01-08 00-00-00,8055.98000000
2020-01-09 00-00-00,7817.76000000
2020-01-10 00-00-00,8197.02000000
2020-01-11 00-00-00,8020.01000000
2020-01-12 00-00-00,8184.98000000
2020-01-13 00-00-00,8110.34000000
2020-01-14 00-00-00,8810.01000000
2020-01-15 00-00-00,8821.41000000
2020-01-16 00-00-00,8720.01000000
2020-01-17 00-00-00,8913.28000000
2020-01-18 00-00-00,8915.96000000
2020-01-19 00-00-00,8701.70000000
2020-01-20 00-00-00,8642.35000000
2020-01-21 00-00-00,8736.03000000
2020-01-22 00-00-00,8682.36000000
2020-01-23 00-00-00,8404.52000000
2020-01-24 00-00-00,8439.00000000
2020-01-25 00-00-00,8340.58000000
2020-01-26 00-00-00,8615.00000000
2020-01-27 00-00-00,8907.57000000
2020-01-28 00-00-00,9374.21000000
2020-01-29 00-00-00,9301.53000000
2020-01-30 00-00-00,9513.21000000
2020-01-31 00-00-00,9352.89000000
2020-02-01 00-00-00,9384.61000000
2020-02-02 00-00-00,9331.51000000
2020-02-03 00-00-00,9292.24000000
2020-02-04 00-00-00,9197.02000000
2020-02-05 00-00-00,9612.04000000
2020-02-06 00-00-00,9772.00000000
2020-02-07 00-00-00,9813.73000000
2020-02-08 00-00-00,9895.05000000
2020-02-09 00-00-00,10151.75000000
2020-02-10 00-00-00,9851.83000000
2020-02-11 00-00-00,10223.08000000
2020-02-12 00-00-00,10326.46000000
2020-02-13 00-00-00,10229.63000000
2020-02-14 00-00-00,10344.36000000
2020-02-15 00-00-00,9904.72000000
2020-02-16 00-00-00,9917.27000000
2020-02-17 00-00-00,9706.00000000
2020-02-18 00-00-00,10164.71000000
2020-02-19 00-00-00,9593.79000000
2020-02-20 00-00-00,9596.42000000
2020-02-21 00-00-00,9677.05000000
2020-02-22 00-00-00,9650.86000000
2020-02-23 00-00-00,9936.40000000
2020-02-24 00-00-00,9656.13000000
2020-02-25 00-00-00,9315.84000000
2020-02-26 00-00-00,8785.25000000
2020-02-27 00-00-00,8823.21000000
2020-02-28 00-00-00,8692.91000000
2020-02-29 00-00-00,8523.61000000
2020-03-01 00-00-00,8531.88000000
2020-03-02 00-00-00,8915.24000000
2020-03-03 00-00-00,8760.07000000
2020-03-04 00-00-00,8750.87000000
2020-03-05 00-00-00,9054.68000000
2020-03-06 00-00-00,9131.88000000
2020-03-07 00-00-00,8886.66000000
2020-03-08 00-00-00,8033.31000000
2020-03-09 00-00-00,7929.87000000
2020-03-10 00-00-00,7894.56000000
2020-03-11 00-00-00,7934.52000000
2020-03-12 00-00-00,4800.00000000
2020-03-13 00-00-00,5578.60000000
2020-03-14 00-00-00,5172.06000000
2020-03-15 00-00-00,5361.30000000
2020-03-16 00-00-00,5028.97000000
2020-03-17 00-00-00,5312.64000000
2020-03-18 00-00-00,5393.04000000
2020-03-19 00-00-00,6162.37000000
2020-03-20 00-00-00,6208.36000000
2020-03-21 00-00-00,6186.98000000
2020-03-22 00-00-00,5816.19000000
2020-03-23 00-00-00,6467.31000000
2020-03-24 00-00-00,6744.72000000
2020-03-25 00-00-00,6677.43000000
2020-03-26 00-00-00,6737.36000000
2020-03-27 00-00-00,6359.11000000
2020-03-28 00-00-00,6236.65000000
2020-03-29 00-00-00,5881.42000000
2020-03-30 00-00-00,6394.38000000
2020-03-31 00-00-00,6410.44000000
2020-04-01 00-00-00,6642.92000000
2020-04-02 00-00-00,6794.09000000
2020-04-03 00-00-00,6734.10000000
2020-04-04 00-00-00,6856.99000000
2020-04-05 00-00-00,6772.78000000
2020-04-06 00-00-00,7329.90000000
2020-04-07 00-00-00,7197.32000000
2020-04-08 00-00-00,7361.28000000
2020-04-09 00-00-00,7283.54000000
2020-04-10 00-00-00,6858.92000000
2020-04-11 00-00-00,6876.83000000
2020-04-12 00-00-00,6903.79000000
2020-04-13 00-00-00,6837.91000000
2020-04-14 00-00-00,6868.70000000
2020-04-15 00-00-00,6621.24000000
2020-04-16 00-00-00,7101.94000000
2020-04-17 00-00-00,7027.55000000
2020-04-18 00-00-00,7248.60000000
2020-04-19 00-00-00,7120.74000000
2020-04-20 00-00-00,6826.83000000
2020-04-21 00-00-00,6841.37000000
2020-04-22 00-00-00,7125.14000000
2020-04-23 00-00-00,7482.39000000
2020-04-24 00-00-00,7505.00000000
2020-04-25 00-00-00,7538.67000000
2020-04-26 00-00-00,7693.10000000
2020-04-27 00-00-00,7774.62000000
2020-04-28 00-00-00,7738.98000000
2020-04-29 00-00-00,8778.57000000
2020-04-30 00-00-00,8620.00000000
2020-05-01 00-00-00,8826.96000000
2020-05-02 00-00-00,8972.05000000
2020-05-03 00-00-00,8894.16000000
2020-05-04 00-00-00,8871.96000000
2020-05-05 00-00-00,9021.83000000
2020-05-06 00-00-00,9142.92000000
2020-05-07 00-00-00,9986.40000000
2020-05-08 00-00-00,9800.01000000
2020-05-09 00-00-00,9539.40000000
2020-05-10 00-00-00,8722.77000000
2020-05-11 00-00-00,8561.52000000
2020-05-12 00-00-00,8810.79000000
2020-05-13 00-00-00,9309.37000000
2020-05-14 00-00-00,9791.98000000
2020-05-15 00-00-00,9316.42000000
2020-05-16 00-00-00,9381.27000000
2020-05-17 00-00-00,9680.04000000
2020-05-18 00-00-00,9733.93000000
2020-05-19 00-00-00,9775.53000000
2020-05-20 00-00-00,9511.43000000
2020-05-21 00-00-00,9068.65000000
2020-05-22 00-00-00,9170.00000000
2020-05-23 00-00-00,9179.15000000
2020-05-24 00-00-00,8720.34000000
2020-05-25 00-00-00,8900.35000000
2020-05-26 00-00-00,8841.18000000
2020-05-27 00-00-00,9204.07000000
2020-05-28 00-00-00,9575.89000000
2020-05-29 00-00-00,9427.07000000
2020-05-30 00-00-00,9697.72000000
2020-05-31 00-00-00,9448.27000000
2020-06-01 00-00-00,10200.77000000
2020-06-02 00-00-00,9518.04000000
2020-06-03 00-00-00,9666.24000000
2020-06-04 00-00-00,9789.06000000
2020-06-05 00-00-00,9621.16000000
2020-06-06 00-00-00,9666.30000000
2020-06-07 00-00-00,9746.99000000
2020-06-08 00-00-00,9782.01000000
2020-06-09 00-00-00,9772.43000000
2020-06-10 00-00-00,9885.00000000
2020-06-11 00-00-00,9280.40000000
2020-06-12 00-00-00,9465.13000000
2020-06-13 00-00-00,9473.34000000
2020-06-14 00-00-00,9342.10000000
2020-06-15 00-00-00,9426.02000000
2020-06-16 00-00-00,9525.59000000
2020-06-17 00-00-00,9465.14000000
2020-06-18 00-00-00,9386.32000000
2020-06-19 00-00-00,9310.23000000
2020-06-20 00-00-00,9358.95000000
2020-06-21 00-00-00,9294.69000000
2020-06-22 00-00-00,9685.69000000
2020-06-23 00-00-00,9624.89000000
2020-06-24 00-00-00,9296.49000000
2020-06-25 00-00-00,9249.49000000
2020-06-26 00-00-00,9162.21000000
2020-06-27 00-00-00,9012.00000000
2020-06-28 00-00-00,9116.35000000
2020-06-29 00-00-00,9192.56000000
2020-06-30 00-00-00,9138.55000000
2020-07-01 00-00-00,9232.00000000
2020-07-02 00-00-00,9086.54000000
2020-07-03 00-00-00,9058.26000000
2020-07-04 00-00-00,9135.46000000
2020-07-05 00-00-00,9069.41000000
2020-07-06 00-00-00,9344.20000000
2020-07-07 00-00-00,9257.39000000
2020-07-08 00-00-00,9436.06000000
2020-07-09 00-00-00,9232.43000000
2020-07-10 00-00-00,9288.34000000
2020-07-11 00-00-00,9234.03000000
2020-07-12 00-00-00,9302.75000000
2020-07-13 00-00-00,9242.62000000
2020-07-14 00-00-00,9255.85000000
2020-07-15 00-00-00,9197.60000000
2020-07-16 00-00-00,9133.72000000
2020-07-17 00-00-00,9154.32000000
2020-07-18 00-00-00,9170.28000000
2020-07-19 00-00-00,9208.99000000
2020-07-20 00-00-00,9160.78000000
2020-07-21 00-00-00,9390.00000000
2020-07-22 00-00-00,9518.16000000
2020-07-23 00-00-00,9603.27000000
2020-07-24 00-00-00,9537.80000000
2020-07-25 00-00-00,9700.42000000
2020-07-26 00-00-00,9931.54000000
2020-07-27 00-00-00,11029.96000000
2020-07-28 00-00-00,10906.27000000
2020-07-29 00-00-00,11100.53000000
2020-07-30 00-00-00,11099.61000000
2020-07-31 00-00-00,11335.46000000
2020-08-01 00-00-00,11801.17000000
2020-08-02 00-00-00,11071.35000000
2020-08-03 00-00-00,11219.81000000
2020-08-04 00-00-00,11191.97000000
2020-08-05 00-00-00,11744.91000000
2020-08-06 00-00-00,11762.46000000
2020-08-07 00-00-00,11594.23000000
2020-08-08 00-00-00,11761.41000000
2020-08-09 00-00-00,11681.68000000
2020-08-10 00-00-00,11892.92000000
2020-08-11 00-00-00,11392.08000000
2020-08-12 00-00-00,11564.33000000
2020-08-13 00-00-00,11780.00000000
2020-08-14 00-00-00,11760.54000000
2020-08-15 00-00-00,11852.40000000
2020-08-16 00-00-00,11911.00000000
2020-08-17 00-00-00,12281.13000000
2020-08-18 00-00-00,11945.01000000
2020-08-19 00-00-00,11754.59000000
2020-08-20 00-00-00,11853.55000000
2020-08-21 00-00-00,11531.34000000
2020-08-22 00-00-00,11662.96000000
2020-08-23 00-00-00,11648.13000000
2020-08-24 00-00-00,11748.20000000
2020-08-25 00-00-00,11318.42000000
2020-08-26 00-00-00,11461.43000000
2020-08-27 00-00-00,11330.38000000
2020-08-28 00-00-00,11526.91000000
2020-08-29 00-00-00,11465.84000000
2020-08-30 00-00-00,11711.16000000
2020-08-31 00-00-00,11649.51000000
2020-09-01 00-00-00,11921.97000000
2020-09-02 00-00-00,11388.54000000
2020-09-03 00-00-00,10140.85000000
2020-09-04 00-00-00,10446.25000000
2020-09-05 00-00-00,10166.69000000
2020-09-06 00-00-00,10256.20000000
2020-09-07 00-00-00,10373.44000000
2020-09-08 00-00-00,10126.65000000
2020-09-09 00-00-00,10219.20000000
2020-09-10 00-00-00,10336.87000000
2020-09-11 00-00-00,10387.89000000
2020-09-12 00-00-00,10440.92000000
2020-09-13 00-00-00,10332.83000000
2020-09-14 00-00-00,10671.77000000
2020-09-15 00-00-00,10785.31000000
2020-09-16 00-00-00,10954.01000000
2020-09-17 00-00-00,10939.99000000
2020-09-18 00-00-00,10933.39000000
2020-09-19 00-00-00,11080.65000000
2020-09-20 00-00-00,10920.28000000
2020-09-21 00-00-00,10417.22000000
2020-09-22 00-00-00,10529.61000000
2020-09-23 00-00-00,10241.46000000
2020-09-24 00-00-00,10736.32000000
2020-09-25 00-00-00,10686.67000000
2020-09-26 00-00-00,10728.60000000
2020-09-27 00-00-00,10774.25000000
2020-09-28 00-00-00,10696.12000000
2020-09-29 00-00-00,10840.48000000
2020-09-30 00-00-00,10776.59000000
2020-10-01 00-00-00,10619.13000000
2020-10-02 00-00-00,10570.40000000
2020-10-03 00-00-00,10542.06000000
2020-10-04 00-00-00,10666.63000000
2020-10-05 00-00-00,10792.21000000
2020-10-06 00-00-00,10599.66000000
2020-10-07 00-00-00,10666.39000000
2020-10-08 00-00-00,10925.57000000
2020-10-09 00-00-00,11050.64000000
2020-10-10 00-00-00,11293.22000000
2020-10-11 00-00-00,11369.02000000
2020-10-12 00-00-00,11528.25000000
2020-10-13 00-00-00,11420.56000000
2020-10-14 00-00-00,11417.89000000
2020-10-15 00-00-00,11505.12000000
2020-10-16 00-00-00,11319.32000000
2020-10-17 00-00-00,11360.20000000
2020-10-18 00-00-00,11503.14000000
2020-10-19 00-00-00,11751.47000000
2020-10-20 00-00-00,11909.99000000
2020-10-21 00-00-00,12780.96000000
2020-10-22 00-00-00,12968.52000000
2020-10-23 00-00-00,12923.07000000
2020-10-24 00-00-00,13111.73000000
2020-10-25 00-00-00,13028.83000000
2020-10-26 00-00-00,13052.19000000
2020-10-27 00-00-00,13636.17000000
2020-10-28 00-00-00,13266.40000000
2020-10-29 00-00-00,13455.70000000
2020-10-30 00-00-00,13560.10000000
2020-10-31 00-00-00,13791.00000000
2020-11-01 00-00-00,13761.50000000
2020-11-02 00-00-00,13549.37000000
2020-11-03 00-00-00,14023.53000000
2020-11-04 00-00-00,14144.01000000
2020-11-05 00-00-00,15590.02000000
2020-11-06 00-00-00,15579.92000000
2020-11-07 00-00-00,14818.30000000
2020-11-08 00-00-00,15475.10000000
2020-11-09 00-00-00,15328.41000000
2020-11-10 00-00-00,15297.21000000
2020-11-11 00-00-00,15684.24000000
2020-11-12 00-00-00,16291.86000000
2020-11-13 00-00-00,16320.70000000
2020-11-14 00-00-00,16070.45000000
2020-11-15 00-00-00,15957.00000000
2020-11-16 00-00-00,16713.57000000
2020-11-17 00-00-00,17659.38000000
2020-11-18 00-00-00,17776.12000000
2020-11-19 00-00-00,17802.82000000
2020-11-20 00-00-00,18655.67000000
2020-11-21 00-00-00,18703.80000000
2020-11-22 00-00-00,18414.43000000
2020-11-23 00-00-00,18368.00000000
2020-11-24 00-00-00,19160.01000000
2020-11-25 00-00-00,18719.11000000
2020-11-26 00-00-00,17149.47000000
2020-11-27 00-00-00,17139.52000000
2020-11-28 00-00-00,17719.85000000
2020-11-29 00-00-00,18184.99000000
2020-11-30 00-00-00,19695.87000000
2020-12-01 00-00-00,18764.96000000
2020-12-02 00-00-00,19204.09000000
2020-12-03 00-00-00,19421.90000000
2020-12-04 00-00-00,18650.52000000
2020-12-05 00-00-00,19147.66000000
2020-12-06 00-00-00,19359.40000000
2020-12-07 00-00-00,19166.90000000
2020-12-08 00-00-00,18324.11000000
2020-12-09 00-00-00,18541.28000000
2020-12-10 00-00-00,18254.63000000
2020-12-11 00-00-00,18036.53000000
2020-12-12 00-00-00,18808.69000000
2020-12-13 00-00-00,19174.99000000
2020-12-14 00-00-00,19273.14000000
2020-12-15 00-00-00,19426.43000000
2020-12-16 00-00-00,21335.52000000
2020-12-17 00-00-00,22797.16000000
2020-12-18 00-00-00,23107.39000000
2020-12-19 00-00-00,23821.61000000
2020-12-20 00-00-00,23455.52000000
2020-12-21 00-00-00,22719.71000000
2020-12-22 00-00-00,23810.79000000
2020-12-23 00-00-00,23232.76000000
2020-12-24 00-00-00,23729.20000000
2020-12-25 00-00-00,24712.47000000
2020-12-26 00-00-00,26493.39000000
2020-12-27 00-00-00,26281.66000000
2020-12-28 00-00-00,27079.41000000
2020-12-29 00-00-00,27385.00000000
2020-12-30 00-00-00,28875.54000000
2020-12-31 00-00-00,28923.63000000
2021-01-01 00-00-00,29331.69000000
2021-01-02 00-00-00,32178.33000000
2021-01-03 00-00-00,33000.05000000
2021-01-04 00-00-00,31988.71000000
2021-01-05 00-00-00,33949.53000000
2021-01-06 00-00-00,36769.36000000
2021-01-07 00-00-00,39432.28000000
2021-01-08 00-00-00,40582.81000000
2021-01-09 00-00-00,40088.22000000
2021-01-10 00-00-00,38150.02000000
2021-01-11 00-00-00,35404.47000000
2021-01-12 00-00-00,34051.24000000
2021-01-13 00-00-00,37371.38000000
2021-01-14 00-00-00,39144.50000000
2021-01-15 00-00-00,36742.22000000
2021-01-16 00-00-00,35994.98000000
2021-01-17 00-00-00,35828.61000000
2021-01-18 00-00-00,36631.27000000
2021-01-19 00-00-00,35891.49000000
2021-01-20 00-00-00,35468.23000000
2021-01-21 00-00-00,30850.13000000
2021-01-22 00-00-00,32945.17000000
2021-01-23 00-00-00,32078.00000000
2021-01-24 00-00-00,32259.90000000
2021-01-25 00-00-00,32254.20000000
2021-01-26 00-00-00,32467.77000000
2021-01-27 00-00-00,30366.15000000
2021-01-28 00-00-00,33364.86000000
2021-01-29 00-00-00,34252.20000000
2021-01-30 00-00-00,34262.88000000
2021-01-31 00-00-00,33092.98000000
2021-02-01 00-00-00,33526.37000000
2021-02-02 00-00-00,35466.24000000
2021-02-03 00-00-00,37618.87000000
2021-02-04 00-00-00,36936.66000000
2021-02-05 00-00-00,38290.24000000
2021-02-06 00-00-00,39186.94000000
2021-02-07 00-00-00,38795.69000000
2021-02-08 00-00-00,46374.87000000
2021-02-09 00-00-00,46420.42000000
2021-02-10 00-00-00,44807.58000000
2021-02-11 00-00-00,47969.51000000
2021-02-12 00-00-00,47287.60000000
2021-02-13 00-00-00,47153.69000000
2021-02-14 00-00-00,48577.79000000
2021-02-15 00-00-00,47911.10000000
2021-02-16 00-00-00,49133.45000000
2021-02-17 00-00-00,52119.71000000
2021-02-18 00-00-00,51552.60000000
2021-02-19 00-00-00,55906.00000000
2021-02-20 00-00-00,55841.19000000
2021-02-21 00-00-00,57408.57000000
2021-02-22 00-00-00,54087.67000000
2021-02-23 00-00-00,48891.00000000
2021-02-24 00-00-00,49676.20000000
2021-02-25 00-00-00,47073.73000000
2021-02-26 00-00-00,46276.87000000
2021-02-27 00-00-00,46106.43000000
2021-02-28 00-00-00,45135.66000000
2021-03-01 00-00-00,49587.03000000
2021-03-02 00-00-00,48440.65000000
2021-03-03 00-00-00,50349.37000000
2021-03-04 00-00-00,48374.09000000
2021-03-05 00-00-00,48751.71000000
2021-03-06 00-00-00,48882.20000000
2021-03-07 00-00-00,50971.75000000
2021-03-08 00-00-00,52375.17000000
2021-03-09 00-00-00,54884.50000000
2021-03-10 00-00-00,55851.59000000
2021-03-11 00-00-00,57773.16000000
2021-03-12 00-00-00,57221.72000000
2021-03-13 00-00-00,61188.39000000
2021-03-14 00-00-00,58968.31000000
2021-03-15 00-00-00,55605.20000000
2021-03-16 00-00-00,56900.75000000
2021-03-17 00-00-00,58912.97000000
2021-03-18 00-00-00,57648.16000000
2021-03-19 00-00-00,58030.01000000
2021-03-20 00-00-00,58102.28000000
2021-03-21 00-00-00,57351.56000000
2021-03-22 00-00-00,54083.25000000
2021-03-23 00-00-00,54340.89000000
2021-03-24 00-00-00,52303.65000000
2021-03-25 00-00-00,51293.78000000
2021-03-26 00-00-00,55025.59000000
2021-03-27 00-00-00,55817.14000000
2021-03-28 00-00-00,55777.63000000
2021-03-29 00-00-00,57635.47000000
2021-03-30 00-00-00,58746.57000000
2021-03-31 00-00-00,58740.55000000
2021-04-01 00-00-00,58720.44000000
2021-04-02 00-00-00,58950.01000000
2021-04-03 00-00-00,57051.94000000
2021-04-04 00-00-00,58202.01000000
2021-04-05 00-00-00,59129.99000000
2021-04-06 00-00-00,57991.15000000
2021-04-07 00-00-00,55953.45000000
2021-04-08 00-00-00,58077.52000000
2021-04-09 00-00-00,58142.54000000
2021-04-10 00-00-00,59769.13000000
2021-04-11 00-00-00,60002.43000000
2021-04-12 00-00-00,59860.00000000
2021-04-13 00-00-00,63575.00000000
2021-04-14 00-00-00,62959.53000000
2021-04-15 00-00-00,63159.98000000
2021-04-16 00-00-00,61334.80000000
2021-04-17 00-00-00,60006.66000000
2021-04-18 00-00-00,56150.01000000
2021-04-19 00-00-00,55633.14000000
2021-04-20 00-00-00,56425.00000000
2021-04-21 00-00-00,53787.63000000
2021-04-22 00-00-00,51690.96000000
2021-04-23 00-00-00,51125.14000000
2021-04-24 00-00-00,50047.84000000
2021-04-25 00-00-00,49066.77000000
2021-04-26 00-00-00,54001.39000000
2021-04-27 00-00-00,55011.97000000
2021-04-28 00-00-00,54846.22000000
2021-04-29 00-00-00,53555.00000000
2021-04-30 00-00-00,57694.27000000
2021-05-01 00-00-00,57800.37000000
2021-05-02 00-00-00,56578.21000000
2021-05-03 00-00-00,57169.39000000
2021-05-04 00-00-00,53200.01000000
2021-05-05 00-00-00,57436.11000000
2021-05-06 00-00-00,56393.68000000
2021-05-07 00-00-00,57314.75000000
2021-05-08 00-00-00,58862.05000000
2021-05-09 00-00-00,58240.84000000
2021-05-10 00-00-00,55816.14000000
2021-05-11 00-00-00,56670.02000000
2021-05-12 00-00-00,49631.32000000
2021-05-13 00-00-00,49670.97000000
2021-05-14 00-00-00,49841.45000000
2021-05-15 00-00-00,46762.99000000
2021-05-16 00-00-00,46431.50000000
2021-05-17 00-00-00,43538.04000000
2021-05-18 00-00-00,42849.78000000
2021-05-19 00-00-00,36690.09000000
2021-05-20 00-00-00,40526.64000000
2021-05-21 00-00-00,37252.01000000
2021-05-22 00-00-00,37449.73000000
2021-05-23 00-00-00,34655.25000000
2021-05-24 00-00-00,38796.29000000
2021-05-25 00-00-00,38324.72000000
2021-05-26 00-00-00,39241.91000000
2021-05-27 00-00-00,38529.98000000
2021-05-28 00-00-00,35663.49000000
2021-05-29 00-00-00,34605.15000000
2021-05-30 00-00-00,35641.27000000
2021-05-31 00-00-00,37253.81000000
2021-06-01 00-00-00,36693.09000000
2021-06-02 00-00-00,37568.68000000
2021-06-03 00-00-00,39246.79000000
2021-06-04 00-00-00,36829.00000000
2021-06-05 00-00-00,35513.20000000
2021-06-06 00-00-00,35796.31000000
2021-06-07 00-00-00,33552.79000000
2021-06-08 00-00-00,33380.81000000
2021-06-09 00-00-00,37388.05000000
2021-06-10 00-00-00,36675.72000000
2021-06-11 00-00-00,37331.98000000
2021-06-12 00-00-00,35546.11000000
2021-06-13 00-00-00,39020.57000000
